email	household_type	num_occupants	bedroom_count	footage	area_code	phone_number	phone_type	postal_code
mcanlas@mathtouch.com	apartment	2	4	1489	980	1863851	other	66958
mcantres@stanredtax.com	condominium	3	2	641	310	0304270	mobile	52573
mcartan@golddex.com	apartment	3	1	309				37822
mcaudy@donware.com	mobile home	5	3	1030	731	9709748	mobile	61651
mcaudy@newex.com	apartment	3	2	724	149	7729729	other	35139
mcentini@donquadtech.com	house	4	3	1198	647	5932712	mobile	08859
mcentini@fasehatice.com	apartment	4	2	555				84112
mchavous@hottechi.com	apartment	2	2	731	793	7299875	mobile	55364
mchesterfield@lexiqvolax.com	townhome	3	1	390	368	0990738	home	30455
mchickering@goodsilron.com	apartment	1	1	364	989	6268558	mobile	97492
mcolaizzo@isdom.com	apartment	3	1	469	561	5969215	mobile	14709
mcolaizzo@yearin.com	condominium	2	2	846	410	4814110	mobile	55473
mcookey@green-plus.com	apartment	5	5	1848	727	8551834	mobile	38695
mcork@iselectrics.com	mobile home	3	2	719				80471
mcorrington@lexiqvolax.com	house	3	1	443	772	8995721	work	49335
mcraghead@betasoloin.com	townhome	2	1	386	120	8811436	mobile	75565
mcraghead@openlane.com	house	4	3	847	548	8219816	mobile	97116
mcronauer@konex.com	house	2	2	795	287	0106770	work	92410
mcrupi@stanredtax.com	apartment	4	0	32	556	5917818	mobile	45384
mdegonia@lexiqvolax.com	apartment	3	3	1303	761	8937194	other	14083
mdegonia@mathtouch.com	apartment	2	3	939	976	1679700	mobile	68465
mdegroot@rundofase.com	house	3	2	559	556	3172143	work	36869
mdelasancha@betasoloin.com	townhome	2	2	628	620	1530464	home	20827
mdenooyer@ganjaflex.com	condominium	2	1	415	050	3654622	mobile	33418
mdewar@silis.com	townhome	1	3	1000	949	8601583	mobile	44481
mdickerson@konmatfix.com	apartment	1	1	364	820	4485867	home	21658
mdiestel@ganjaflex.com	house	3	1	481	745	6015563	mobile	59241
mdiestel@plexzap.com	house	2	2	759	225	3276632	other	75105
mdiestel@year-job.com	apartment	5	0	143	052	6278521	mobile	94290
mdilliard@streethex.com	mobile home	2	2	667	567	3465666	mobile	31739
mdinos@ron-tech.com	house	2	4	1094				91221
mdopico@rangreen.com	apartment	2	3	1051	136	3002871	mobile	07630
mdorshorst@green-plus.com	apartment	3	5	2078	581	5940493	mobile	55790
mdubaldi@zencorporation.com	condominium	4	3	790	039	7014579	mobile	37313
memigh@hottechi.com	apartment	5	2	636	123	0863886	other	72107
mengelberg@bioholding.com	townhome	4	4	1268				76073
mengelberg@donquadtech.com	townhome	1	0	74	567	5966505	mobile	37246
mennaco@konex.com	house	1	1	394	529	1094235	mobile	38686
mennaco@scotfind.com	apartment	1	1	267	125	5611511	mobile	04079
meschberger@openlane.com	apartment	1	1	443	167	0407415	work	31738
mfallick@zathunicon.com	house	3	2	633	299	3102249	mobile	07054
mfallick@zoomit.com	apartment	1	1	371	236	9962872	work	40874
mfarrow@groovestreet.com	house	1	3	744	584	5532743	mobile	75223
mfeichtner@j-texon.com	apartment	1	0	39	396	2507808	mobile	39081
mfelger@ron-tech.com	apartment	2	2	766	975	7248358	home	47490
mferencz@streethex.com	apartment	4	2	697	968	9032121	mobile	24026
mferrario@zumgoity.com	condominium	4	3	1403	873	9719532	other	04853
mfigeroa@golddex.com	house	1	0	127	461	1318953	work	17025
mfigeroa@konex.com	house	1	1	399	127	0585465	mobile	39521
mfigeroa@rantouch.com	house	2	5	1615	716	6231090	mobile	78732
mfishburne@hatfan.com	house	3	1	432				31631
mfoller@codehow.com	house	5	2	575	245	2053878	mobile	66634
mfoller@fasehatice.com	mobile home	1	1	469	585	3027239	mobile	38556
mfortino@nam-zim.com	house	5	6	1751	555	5082290	mobile	38316
mfrerking@groovestreet.com	house	4	2	667	413	5092801	work	11580
mgalam@zoomit.com	house	4	1	371	114	6192624	mobile	02808
mgarufi@toughzap.com	apartment	2	1	416				21682
mgato@inity.com	house	2	4	1212	521	5697373	mobile	30036
mgato@rundofase.com	apartment	1	0	76				75568
mgehrett@bioplex.com	apartment	2	4	1161	775	7667500	mobile	50595
mgehrett@stanredtax.com	condominium	2	3	976	467	7048134	work	37015
mgellinger@stanredtax.com	apartment	2	3	1136				61739
mgibes@domzoom.com	house	4	3	1093	778	8381375	mobile	20637
mgibes@green-plus.com	house	2	1	443	111	4527267	mobile	16950
mgillaspie@plusstrip.com	apartment	6	7	2704	919	6248679	mobile	19053
mgillian@finhigh.com	apartment	1	1	302	280	8271124	other	56440
mgillian@kan-code.com	townhome	2	1	354				18323
mgillian@xx-holding.com	apartment	4	1	348	668	3502886	mobile	04683
mgleich@y-corporation.com	house	1	1	453	986	6701860	home	61871
mgleich@zumgoity.com	apartment	3	2	587	191	5137345	work	79250
mgobern@kinnamplus.com	condominium	1	3	1045	223	9683508	mobile	81123
mgobern@rundofase.com	apartment	1	2	631	093	4841921	mobile	73072
mgochal@openlane.com	apartment	1	2	899	326	9968926	mobile	67544
mgotter@doncon.com	mobile home	2	2	628	363	4022450	mobile	62023
mgotter@zencorporation.com	condominium	4	2	631	873	1110205	mobile	47943
mgreenbush@warephase.com	condominium	2	4	857	422	7806312	home	24407
mgrenet@year-job.com	house	1	1	383	699	3316707	mobile	18831
mgwalthney@kan-code.com	apartment	1	2	660	856	2795216	mobile	72901
mgwalthney@zencorporation.com	apartment	2	3	954	126	6142397	work	63111
mhagele@nam-zim.com	townhome	4	1	390				25271
mhalsey@condax.com	townhome	4	2	725	159	8154445	home	34141
mhalter@conecom.com	house	1	1	369	911	4572234	other	68766
mhalter@domzoom.com	house	4	3	1094	066	3368952	mobile	58357
mhamilton@hatfan.com	apartment	1	0	72	186	9500293	home	48801
mhamilton@plussunin.com	apartment	2	3	1320	633	6222195	mobile	52551
mhanafan@sonron.com	house	6	7	2202	126	6208789	mobile	03217
mhanafan@treequote.com	apartment	3	2	819	064	2539332	other	12247
mharabedian@goodsilron.com	apartment	2	4	1205	577	7054018	work	75057
mhauenstein@codehow.com	house	1	2	706	496	8415416	work	75856
mheimann@streethex.com	house	3	2	779				48448
mheimann@sumace.com	house	5	2	785	181	6559499	mobile	56343
mheintzman@rundofase.com	townhome	2	4	1069	839	3731628	mobile	61953
mhellickson@hatfan.com	apartment	2	2	645	176	1777699	mobile	65708
mherritt@blackzim.com	house	2	4	1197	675	4209485	home	62214
mhidvegi@rundofase.com	apartment	3	1	390	196	9389051	mobile	47812
mhixenbaugh@gogozoom.com	apartment	2	3	838	645	8152070	mobile	41731
mhixenbaugh@j-texon.com	condominium	1	2	784	193	3270403	mobile	64810
mhoa@betasoloin.com	apartment	2	3	979	532	0079031	mobile	87031
mhoffis@kinnamplus.com	house	2	3	971	969	8163356	mobile	76302
mhoffis@silis.com	apartment	5	4	1496	179	9890554	mobile	94564
mhoopengardner@xx-holding.com	apartment	3	1	485	127	1997815	mobile	33618
mhudnall@faxquote.com	apartment	1	1	369				36395
mhughey@goodsilron.com	house	1	1	492	880	9100089	home	32347
mhughey@rundofase.com	apartment	4	1	540	815	4451477	mobile	63848
minouye@j-texon.com	house	2	4	1271	625	6267740	mobile	75039
misaacs@xx-zobam.com	house	1	0	96	523	0432194	mobile	18453
misenhower@conecom.com	house	12	3	976	889	9898128	mobile	44598
misenhower@silis.com	townhome	3	2	812	978	6967479	mobile	99152
miturbide@konex.com	house	2	1	376	066	8462763	home	72753
mjeanty@conecom.com	house	4	0	138	288	2068667	mobile	52318
mjillson@inity.com	apartment	2	2	726	425	6204531	mobile	56115
mjuhas@groovestreet.com	apartment	3	1	332				84088
mjuhas@statholdings.com	apartment	5	2	614	380	7154155	mobile	18821
mjuhas@zotware.com	townhome	1	2	620	164	0839054	mobile	60675
mjuvera@konex.com	mobile home	3	2	798	690	9751543	mobile	32506
mjuvera@sumace.com	mobile home	3	2	822	188	2031189	mobile	89086
mkalafatis@konex.com	condominium	1	2	729	423	3271119	work	23876
mkampa@betasoloin.com	house	2	1	351				76618
mkaniecki@conecom.com	apartment	2	2	644	029	7304504	work	33664
mkaniecki@plexzap.com	apartment	1	2	651				03905
mkannady@donquadtech.com	apartment	2	3	789	026	7198834	mobile	62281
mkannady@zathunicon.com	condominium	2	2	542	193	8583864	mobile	23273
mkardas@condax.com	mobile home	4	1	365	569	1875433	home	57272
mkardas@inity.com	apartment	1	3	1072				10028
mkarpin@konex.com	house	1	1	410				39572
mkeener@gogozoom.com	townhome	4	1	479	537	9633717	mobile	25567
mkeneipp@newex.com	apartment	1	2	630	552	1997412	mobile	14422
mkeneipp@toughzap.com	house	3	1	441	441	0820670	mobile	00733
mkeneipp@warephase.com	condominium	1	0	68	211	6227980	mobile	54175
mkeneipp@xx-zobam.com	house	3	2	515				43433
mkiel@opentech.com	house	3	0	108	351	0665665	mobile	59068
mkines@mathtouch.com	house	3	1	519	387	2339881	mobile	63750
mklang@bioplex.com	apartment	1	3	975	246	9119805	mobile	58549
mklimek@doncon.com	house	4	2	720	251	3533546	work	33846
mklusman@blackzim.com	apartment	5	2	604				07719
mklusman@dalttechnology.com	townhome	1	0	55				92414
mkohnert@xx-holding.com	apartment	1	3	1012	862	3549143	mobile	50562
mkohnert@zoomit.com	townhome	2	1	326	228	9819409	work	72539
mkolmetz@konex.com	condominium	1	2	567				62693
mkonopacki@dontechi.com	house	1	1	318	196	4667137	mobile	14639
mkonopacki@kinnamplus.com	condominium	3	4	1699	865	9217112	mobile	03838
mkonopacki@statholdings.com	apartment	1	0	123	595	8334686	mobile	76150
mkorando@funholding.com	house	1	1	412	086	1910130	other	39289
mkownacki@bioplex.com	mobile home	1	1	366	155	4775744	home	96117
mkownacki@sumace.com	apartment	2	2	666	644	6652516	home	32969
mkulzer@y-corporation.com	house	3	1	332	944	4936052	mobile	29649
mkusko@finjob.com	apartment	3	2	865				34280
mlary@betasoloin.com	house	1	1	487	129	2811265	mobile	30298
mlary@zencorporation.com	mobile home	2	1	403	197	9196114	mobile	40270
mlawler@fasehatice.com	mobile home	2	1	373				06914
mleinenbach@lexiqvolax.com	apartment	1	0	40	840	6198448	work	95234
mlietz@labdrill.com	condominium	6	4	1645	257	3844753	mobile	21156
mlietz@lexiqvolax.com	townhome	1	3	977	857	5750676	mobile	72075
mlietz@stanredtax.com	house	2	5	1382	667	5800782	mobile	57542
mlimmel@zencorporation.com	apartment	2	1	421	528	2165913	mobile	29899
mlinahan@funholding.com	house	1	0	115	178	7381378	mobile	45414
mlipke@bioholding.com	condominium	1	0	52				98444
mlipke@scottech.com	townhome	3	1	344	082	4984162	work	49064
mlipkin@green-plus.com	townhome	2	2	641	163	8324072	mobile	45036
mliukko@labdrill.com	house	1	1	352	103	9932401	home	76634
mloader@doncon.com	apartment	1	2	715				67156
mloder@isdom.com	apartment	4	1	385	878	3490875	work	48616
mlorens@j-texon.com	condominium	2	1	292				97124
mlorens@plexzap.com	apartment	3	2	787	691	1428549	home	98950
mlother@funholding.com	house	3	2	866	420	1663009	mobile	97385
mluczki@warephase.com	apartment	7	6	2332				62639
mlukasik@xx-holding.com	house	5	3	763	433	3293630	mobile	85271
mmadarang@stanredtax.com	house	1	2	759	629	0722289	mobile	56379
mmai@betasoloin.com	house	4	2	639	371	0388125	mobile	05042
mmaile@scotfind.com	house	1	3	1078	646	8190635	work	26405
mmaillard@dalttechnology.com	townhome	1	2	540				25180
mmallett@plexzap.com	apartment	1	2	627				47874
mmanno@fasehatice.com	townhome	1	2	817	025	0941840	other	06906
mmarrier@year-job.com	apartment	1	1	429	973	9268875	mobile	54837
mmartabano@sumace.com	townhome	3	1	317	162	6280059	mobile	55602
mmatuszak@rundofase.com	apartment	1	0	94	691	8465063	mobile	44598
mmatuszak@toughzap.com	house	3	1	429	387	7165983	other	26056
mmaybury@konex.com	condominium	3	2	867	012	0856457	mobile	55358
mmaybury@sumace.com	house	4	2	603	546	6111461	mobile	05354
mmaynerich@conecom.com	townhome	3	3	1257	416	0288182	mobile	12577
mmclaird@zoomit.com	apartment	2	1	343	835	8018342	mobile	23066
mmeisel@donware.com	apartment	1	1	407	346	7703060	mobile	12009
mmeisel@stanredtax.com	townhome	5	3	1254	549	8755749	other	90066
mmelnyk@funholding.com	apartment	4	1	568	472	4890455	mobile	83469
mmelnyk@zotware.com	townhome	5	0	114				68116
mmenter@domzoom.com	apartment	1	1	342	426	5214864	mobile	62452
mmenter@newex.com	apartment	2	4	1428	947	0663006	mobile	04230
mmerced@finhigh.com	house	1	1	476	050	8333025	other	01085
mmeteer@golddex.com	house	5	4	1511	688	3604025	mobile	20670
mmiceli@bioplex.com	house	11	5	1843				13219
mmirafuentes@sunnamplex.com	mobile home	3	1	498	744	5846293	other	65541
mmiro@zoomit.com	apartment	1	3	1044	511	9352711	mobile	85361
mmodzelewski@scotfind.com	house	4	1	387	919	9366957	mobile	48758
mmodzelewski@stanredtax.com	condominium	1	0	43				73053
mmonarrez@condax.com	house	2	1	405	112	5385848	mobile	79423
mmonarrez@statholdings.com	mobile home	2	1	440	641	0504968	mobile	49629
mmondella@bioplex.com	townhome	2	2	842	165	3592908	mobile	97396
mmonterrubio@statholdings.com	house	2	2	687	049	2134967	mobile	61274
mmontezuma@newex.com	apartment	5	6	1721	347	4559877	other	01536
mmorasca@statholdings.com	apartment	2	2	667	159	4689529	mobile	30741
mmugnolo@sonron.com	house	1	1	384				32814
mmulqueen@hottechi.com	house	2	3	1245	918	8558606	mobile	78573
mmunis@hatfan.com	apartment	4	0	95	668	5473627	work	00822
mmunis@sonron.com	apartment	1	2	665	952	0306380	mobile	02115
mnabours@finhigh.com	house	2	3	1108	677	9020651	mobile	79991
mnabours@rantouch.com	house	2	1	484				85628
mneither@sumace.com	apartment	2	0	43	156	1765078	mobile	64831
mneither@treequote.com	apartment	2	2	719	535	7869861	work	05674
mnicka@warephase.com	apartment	2	2	664	476	1622437	home	63766
mnicolozakes@warephase.com	apartment	1	0	63	356	3503315	mobile	08735
mnievas@ontomedia.com	house	2	2	797	827	2634279	mobile	32433
mohms@konmatfix.com	house	2	2	753	073	6231718	mobile	64151
moldroyd@donquadtech.com	apartment	2	1	407	388	3167316	mobile	75848
moles@dontechi.com	house	2	2	780	116	1839465	work	24201
moles@zathunicon.com	townhome	1	3	1058	375	7454249	mobile	78296
monofrio@bioholding.com	apartment	3	3	949	382	2303446	mobile	37705
mostrosky@rantouch.com	house	2	4	1341	873	9561572	work	07302
mpadilla@plusstrip.com	house	4	2	888	286	6731854	mobile	62794
mpagliuca@bioholding.com	condominium	2	1	451	899	5510063	mobile	92591
mpalaia@codehow.com	mobile home	2	4	1152	316	9810959	home	68647
mpapasergi@kinnamplus.com	townhome	2	3	1015				11593
mpaprocki@dontechi.com	mobile home	1	0	76	523	3821146	mobile	76121
mparlato@zumgoity.com	townhome	2	2	699				87365
mparvis@golddex.com	mobile home	4	2	693	684	7269476	mobile	77597
mpaskin@gogozoom.com	condominium	2	4	1525	484	5273211	work	38863
mpaulas@zencorporation.com	apartment	1	3	1224	670	0268356	work	37932
mpedrozo@warephase.com	apartment	5	4	1396	168	0801946	mobile	12847
mperigo@plusstrip.com	mobile home	1	1	338	176	2443930	work	07710
mperin@hottechi.com	apartment	3	2	684	154	6783306	other	29853
mperruzza@konex.com	house	4	2	506	294	2911285	work	45110
mpontoriero@mathtouch.com	townhome	1	1	384	229	1267103	home	78147
mpoullion@hatfan.com	condominium	2	3	1153				25540
mpoullion@ontomedia.com	mobile home	5	2	702	531	1820219	mobile	44401
mradde@green-plus.com	house	2	3	1040	998	8889759	mobile	64874
mradde@yearin.com	house	1	1	431	563	3266862	mobile	60046
mrauser@kinnamplus.com	house	5	4	1320	359	8748867	work	65768
mregusters@rundofase.com	house	1	1	300	236	9847660	mobile	70051
mregusters@stanredtax.com	apartment	1	1	373	148	8406646	work	18098
mreiber@faxquote.com	mobile home	4	3	1052				95448
mrhoden@codehow.com	house	5	4	1467				17036
mrhoden@rangreen.com	townhome	2	2	669	110	4262168	work	26377
mrhym@sonron.com	house	2	4	1078	721	9728705	mobile	36501
mrhymes@plexzap.com	house	2	2	847	126	7758690	mobile	35893
mriopelle@konmatfix.com	mobile home	4	1	396	598	3282663	mobile	14475
mriopelle@sunnamplex.com	house	1	3	905	177	1598237	home	97296
mrodefer@finjob.com	house	1	0	75	276	0355314	other	60419
mrodenberger@codehow.com	mobile home	2	3	997				18030
mroyster@ganjaflex.com	condominium	1	2	647	741	0696129	mobile	07112
mroyster@kan-code.com	apartment	2	5	1759	343	5921982	mobile	28712
msamara@dontechi.com	condominium	2	1	307	284	5553285	other	60086
msamara@funholding.com	mobile home	3	2	660				34420
msarao@stanredtax.com	condominium	2	0	43	189	6734302	mobile	97454
msaylors@plusstrip.com	mobile home	3	3	1274	652	9710165	work	67204
mschirpke@sumace.com	house	2	2	684	170	2739092	work	91724
mschmierer@rundofase.com	house	2	2	849	550	4236945	mobile	20781
mschnitzler@konex.com	house	1	1	529	698	5547707	mobile	19969
mscriven@y-corporation.com	townhome	2	2	581	455	4584065	mobile	72938
mseewald@funholding.com	house	4	2	652	137	7883678	mobile	01929
mseewald@konmatfix.com	mobile home	4	4	855	462	9915432	mobile	52658
msergi@kan-code.com	house	1	3	1099				84701
mshire@konmatfix.com	house	2	1	431	888	7315062	mobile	30544
mshire@plussunin.com	house	3	2	935				55024
mshire@zumgoity.com	condominium	1	1	345	369	4984353	mobile	65636
mskursky@hatfan.com	mobile home	3	3	1207	016	5110463	mobile	95741
mskursky@newex.com	townhome	1	1	409	962	4783852	other	28290
mskursky@plusstrip.com	apartment	4	4	1286				54889
mslayton@scottech.com	apartment	1	2	652	864	6968164	mobile	06387
mslusarski@donquadtech.com	apartment	6	8	2143	052	6383314	mobile	29066
mspickerman@rantouch.com	townhome	2	2	599	584	6309849	other	25259
mstenseth@plexzap.com	apartment	2	2	740				36512
mstenseth@plussunin.com	townhome	1	2	678				88025
mstockham@domzoom.com	apartment	2	1	410	795	4151107	other	84056
mstockham@ganjaflex.com	apartment	1	1	325				33462
mstoltzman@hatfan.com	mobile home	2	3	1055	150	0777699	mobile	80930
mstoltzman@yearin.com	house	1	2	615	105	0538413	mobile	26271
mstorment@singletechno.com	apartment	2	2	673	279	2408090	mobile	86545
mstuer@hatfan.com	house	3	2	713	798	1061539	other	15961
mstuer@labdrill.com	mobile home	1	2	699				20426
msturiale@scotfind.com	apartment	4	3	1021	579	1377235	mobile	25706
msuell@kinnamplus.com	apartment	6	4	1530	222	2693962	mobile	52064
msuffield@cancity.com	townhome	4	2	947	089	9162940	mobile	83873
msuffield@labdrill.com	condominium	1	1	476	029	2061827	mobile	05774
msuffield@zencorporation.com	mobile home	2	2	633				30913
mswayze@nam-zim.com	house	4	1	486	339	6987185	other	03243
msweigard@rangreen.com	condominium	2	4	1451	353	0356763	mobile	42369
msweigard@warephase.com	townhome	3	0	137	156	3351600	mobile	67344
msyrop@mathtouch.com	house	1	1	306	116	8312919	work	59803
mtagala@betasoloin.com	apartment	2	2	659	111	2541804	work	59821
mtagala@stanredtax.com	townhome	6	6	2164	860	7651926	home	70580
mtawil@plusstrip.com	apartment	3	2	673	428	2948937	mobile	70375
mthyberg@ron-tech.com	townhome	12	4	1290	682	4729929	mobile	27099
mtillotson@newex.com	apartment	2	1	487	143	1577310	mobile	48094
mtillotson@warephase.com	condominium	1	1	374	793	9131032	mobile	20050
mtimenez@zathunicon.com	apartment	2	0	91	748	4131125	mobile	18964
mtoelkes@bioholding.com	condominium	3	2	852	176	3121392	mobile	58787
mtolfree@iselectrics.com	house	2	4	1373	641	2488721	mobile	18211
mtomasulo@finhigh.com	townhome	4	2	891	389	6860572	mobile	37057
mtoyama@zoomit.com	mobile home	3	1	289	558	2923106	mobile	80840
mtromblay@sumace.com	condominium	2	4	1096	554	8541253	other	94404
muyetake@inity.com	apartment	4	1	329	319	4852440	mobile	13087
mventura@dalttechnology.com	mobile home	2	3	974				81040
mvillanueva@j-texon.com	apartment	2	1	340	930	6612203	mobile	66063
mvinning@opentech.com	apartment	1	2	778	866	9689631	work	08740
mwalthall@bioholding.com	house	2	2	638	438	9006035	mobile	75561
mwaycott@bioplex.com	mobile home	4	3	879	828	9707966	mobile	58531
mwaycott@openlane.com	apartment	2	2	536	210	0491215	mobile	97411
mwaycott@opentech.com	house	4	2	762	085	8704625	home	40055
mwaymire@finjob.com	townhome	2	5	1680				65710
mweglarz@sumace.com	mobile home	1	1	348	736	6937625	mobile	36003
mweight@bioholding.com	apartment	5	7	2223	139	2572794	mobile	55939
mwenner@betatech.com	apartment	1	3	995	914	6985516	mobile	95927
mwide@dontechi.com	apartment	2	2	681	848	3290788	mobile	38048
mwitten@xx-zobam.com	townhome	5	3	1284	563	3806612	mobile	27288
mwolfgramm@kan-code.com	house	2	2	558	362	5150881	work	41146
