household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
lcorrio@sumace.com	1	2	0	0					game room
lcousey@ganjaflex.com	1	1	1	0	0	0	1	0	
lcousey@ganjaflex.com	2	1	0	1	0	0	1	1	
lcousey@ganjaflex.com	3	1	1	1	0	0	1	0	
lcousey@lexiqvolax.com	1	2	0	1					
lcoyier@treequote.com	1	2	0	1					
lcraghead@plexzap.com	1	1	0	0					
lcronauer@konex.com	1	1	0	1					
lcronauer@konex.com	2	3	1	1					
lcrupi@goodsilron.com	1	1	0	0	1	0	1	0	
lcrupi@goodsilron.com	2	2	0	1					
lcrupi@ron-tech.com	1	1	0	1					powder room
lcryer@hottechi.com	1	2	0	1	0	1	0	0	
lcryer@hottechi.com	2	1	0	0					
ldallen@j-texon.com	1	1	0	1	1	1	0	1	
ldallen@j-texon.com	2	1	0	1					
ldallen@j-texon.com	3	1	0	0	1	0	0	0	
ldallen@openlane.com	1	1	0	1					
ldallen@openlane.com	2	1	0	1					powder room
ldallen@openlane.com	3	1	1	1	0	1	0	0	
ldallen@openlane.com	4	1	0	1					guest
ldarakjy@stanredtax.com	1	2	0	1	0	0	1	1	
ldarakjy@stanredtax.com	2	1	0	1	0	1	0	0	
ldarakjy@treequote.com	1	1	1	1	1	0	0	0	
ldegonia@goodsilron.com	1	2	0	1	1	0	0	1	
ldegonia@kinnamplus.com	1	1	0	1	0	0	1	0	
ldegroot@hatfan.com	1	1	0	1	0	0	1	0	
ldegroot@zotware.com	1	2	1	0	0	1	0	1	
ldemesa@scottech.com	1	2	0	1	1	1	0	0	
ldemesa@scottech.com	2	2	0	0					
ldemesa@zencorporation.com	1	1	1	1	0	0	1	0	
ldenooyer@rantouch.com	1	1	0	1					game room
ldevreese@dontechi.com	1	2	0	1	0	1	0	0	
ldevreese@plussunin.com	1	2	0	1	1	1	0	1	
ldevreese@plussunin.com	2	2	0	1	0	1	0	0	
ldhamer@zencorporation.com	1	1	1	1	0	0	1	0	
ldhamer@zencorporation.com	2	2	0	1	0	1	0	1	
ldhamer@zencorporation.com	3	2	0	1	1	0	0	0	
ldickerson@lexiqvolax.com	1	2	1	1	1	0	1	1	
ldiestel@plussunin.com	1	2	1	1					
ldinos@kan-code.com	1	1	0	1					game room
ldinos@kan-code.com	2	1	0	1	0	1	0	0	
ldinos@kan-code.com	3	1	0	1	1	0	1	0	
ldiscipio@silis.com	1	1	1	1	1	0	0	1	
ldopico@isdom.com	1	1	1	1	1	0	1	1	
ldrymon@codehow.com	1	1	1	1	1	0	0	1	
ldrymon@faxquote.com	1	2	1	1	0	1	0	1	
ldubaldi@bioholding.com	1	2	0	0	0	1	1	0	
ldubaldi@bioholding.com	2	2	1	1	0	1	1	1	
lduenas@streethex.com	1	1	1	1	1	0	0	1	
lduenas@toughzap.com	1	1	0	1	0	1	0	0	
lduenas@toughzap.com	2	1	0	1					basement
leanes@treequote.com	1	1	1	1	0	0	1	1	
leanes@treequote.com	2	2	0	1					powder room
lemard@dambase.com	1	1	0	1	0	0	1	0	
lemard@dambase.com	2	1	1	1					
lengelberg@iselectrics.com	1	2	0	1	0	0	1	1	
lengelberg@iselectrics.com	2	1	0	1	0	1	1	0	
lestell@sunnamplex.com	1	1	0	0	0	1	0	0	
lfeichtner@xx-holding.com	1	1	0	1	0	1	0	0	
lfeichtner@xx-zobam.com	1	1	1	1	0	0	1	1	
lferencz@rundofase.com	1	1	0	0					
lferencz@rundofase.com	2	1	1	1	1	0	1	1	
lferencz@rundofase.com	3	1	0	1	1	1	0	0	
lferencz@rundofase.com	4	1	1	1					guest
lfern@dalttechnology.com	1	2	0	0					powder room
lfern@dalttechnology.com	2	1	0	1	0	0	1	1	
lferrario@plussunin.com	1	1	0	1	1	0	0	1	
lferrario@plussunin.com	2	2	0	1					guest
lfigeroa@condax.com	1	1	0	1	0	1	0	1	
lfillingim@betatech.com	1	1	0	1	0	0	1	1	
lfillingim@doncon.com	1	1	0	0	1	0	0	0	
lfillingim@doncon.com	2	2	0	1	0	0	1	1	
lfillingim@hottechi.com	1	1	1	1	0	1	1	0	
lfillingim@hottechi.com	2	2	0	1					basement
lfillingim@statholdings.com	1	1	0	1	0	1	0	0	
lfillingim@statholdings.com	2	1	0	1	1	1	0	1	
lfoller@conecom.com	1	1	0	1					guest
lfoller@conecom.com	2	1	0	0					basement
lfortino@treequote.com	1	2	0	0	1	0	0	1	
lfortino@treequote.com	2	1	0	1	0	1	0	0	
lfortino@zathunicon.com	1	1	0	1	0	0	1	1	
lfortino@zathunicon.com	2	3	0	0					guest
lfrancescon@donquadtech.com	1	2	0	1	0	1	0	0	
lfrancescon@golddex.com	1	1	0	1	0	1	0	0	
lfrancescon@golddex.com	2	2	1	1	1	0	1	0	
lfrancescon@golddex.com	3	1	0	1	0	1	1	0	
lfrancescon@golddex.com	4	1	0	1					basement
lfrancescon@golddex.com	5	2	0	1					powder room
lfrancescon@golddex.com	6	1	0	1	0	0	1	0	
lfrancescon@golddex.com	7	1	0	1	0	0	1	0	
lfrancescon@golddex.com	8	1	0	1					guest
lfrankel@funholding.com	1	1	0	1					
lfrankel@funholding.com	2	3	1	1	0	1	0	0	
lfrankel@zathunicon.com	1	1	0	1					
lfrankel@zathunicon.com	2	1	0	1	0	0	1	0	
lfrankel@zathunicon.com	3	2	0	0	1	0	0	1	
lfrankel@zathunicon.com	4	2	1	0	1	1	0	0	
lfredicks@konex.com	1	1	0	1	1	0	1	0	
lfredicks@scotfind.com	1	1	0	0	1	0	0	0	
lfrey@newex.com	1	1	0	1					powder room
lfrey@newex.com	2	1	0	1					
lfritz@betasoloin.com	1	1	1	1	1	0	1	1	
lfunnell@groovestreet.com	1	1	0	0					
lfunnell@ontomedia.com	1	1	1	1	0	0	1	1	
lfunnell@ontomedia.com	2	1	0	0	1	0	1	0	
lfunnell@rundofase.com	1	1	0	1	0	0	1	0	
lgabisi@dalttechnology.com	1	1	0	1	1	1	0	1	
lgalam@hatfan.com	1	1	0	1	1	0	1	0	
lgalam@hatfan.com	2	1	0	0	1	0	1	1	
lgalam@kan-code.com	1	2	0	1	0	1	1	1	
lgalam@kan-code.com	2	2	0	1	1	0	1	0	
lgalam@kan-code.com	3	1	0	1	0	0	1	0	
lgato@bioplex.com	1	1	0	1					basement
lgato@condax.com	1	3	0	1					
lgato@dalttechnology.com	1	2	1	1					game room
lgato@dalttechnology.com	2	1	1	1	0	0	1	0	
lgehrett@plussunin.com	1	2	0	1	0	1	0	0	
lgehrett@rantouch.com	1	2	0	1	0	0	1	0	
lgehrett@rantouch.com	2	2	0	1					game room
lgehrett@rantouch.com	3	1	0	1	1	1	0	0	
lgehrett@rantouch.com	4	1	0	1	0	0	1	1	
lgehrett@streethex.com	1	1	1	1	1	0	1	0	
lgehrett@streethex.com	2	2	0	0					basement
lgellinger@treequote.com	1	1	0	1					guest
lgibes@rantouch.com	1	1	0	1	1	0	0	1	
lgibes@rantouch.com	2	1	0	1	1	1	0	0	
lgibes@sonron.com	1	1	0	1					basement
lgibes@sonron.com	2	2	1	1					game room
lgiguere@warephase.com	1	1	0	1	0	1	1	1	
lgiguere@warephase.com	2	1	1	1					
lgiguere@warephase.com	3	1	0	1					
lgillaspie@condax.com	1	1	0	1	1	0	0	0	
lgillaspie@plexzap.com	1	1	0	1					
lgillaspie@stanredtax.com	1	1	1	1	1	0	0	1	
lgillaspie@stanredtax.com	2	1	0	1	1	0	0	0	
lgleich@toughzap.com	1	1	1	1	1	0	1	0	
lgleich@toughzap.com	2	1	0	1					guest
lgleich@toughzap.com	3	1	1	1					powder room
lglick@plusstrip.com	1	1	0	1					
lglick@plusstrip.com	2	1	0	1					guest
lgobern@conecom.com	1	2	0	1	1	0	0	0	
lgobern@sunnamplex.com	1	1	0	1					powder room
lgobern@warephase.com	1	1	0	1					guest
lgobern@warephase.com	2	1	0	1	0	1	1	1	
lgochal@nam-zim.com	1	1	0	0	1	0	1	0	
lgochal@nam-zim.com	2	2	0	0	0	0	1	1	
lgreenbush@green-plus.com	1	1	1	1	0	0	1	0	
lgreenbush@green-plus.com	2	1	1	1					
lgrenet@conecom.com	1	2	0	1					game room
lgrenet@scotfind.com	1	2	0	1	1	0	1	1	
lgrenet@scotfind.com	2	1	0	1	1	0	1	0	
lgrenet@scotfind.com	3	1	0	1	1	0	0	0	
lgudroe@dalttechnology.com	1	1	1	0	1	0	1	1	
lgudroe@dalttechnology.com	2	1	0	1					basement
lgudroe@dontechi.com	1	1	1	1	0	1	1	0	
lgudroe@dontechi.com	2	1	0	1	0	1	1	0	
lgudroe@dontechi.com	3	1	0	1	1	1	0	1	
lgudroe@finhigh.com	1	1	1	1					powder room
lgwalthney@groovestreet.com	1	1	0	1	1	0	0	0	
lhagele@donquadtech.com	1	2	0	0	0	1	1	0	
lhalsey@bioplex.com	1	2	0	0	1	0	0	1	
lhalsey@bioplex.com	2	1	0	0					
lhalsey@bioplex.com	3	1	0	1					guest
lhalsey@statholdings.com	1	1	0	1	0	1	1	1	
lhalsey@statholdings.com	2	3	0	0	0	1	0	0	
lhalsey@statholdings.com	3	2	0	1	0	1	0	0	
lhamilton@scotfind.com	1	1	0	1	1	0	0	0	
lhanafan@faxquote.com	1	2	1	1	1	0	0	0	
lhanafan@hatfan.com	1	2	0	1					basement
lharabedian@streethex.com	1	3	0	1					powder room
lharabedian@streethex.com	2	1	0	1	0	0	1	0	
lharoldson@yearin.com	1	1	0	0	0	0	1	0	
lhauenstein@yearin.com	1	1	1	1	1	1	0	0	
lhauenstein@yearin.com	2	2	0	1	0	0	1	0	
lhaufler@nam-zim.com	1	2	0	1	0	0	1	0	
lheimann@dambase.com	1	1	0	0					
lheimann@openlane.com	1	2	0	1	0	1	0	1	
lheimann@openlane.com	2	1	0	1					basement
lheintzman@silis.com	1	1	1	1					guest
lheintzman@silis.com	2	1	0	1	0	0	1	0	
lhellickson@zoomit.com	1	1	1	1	0	1	0	0	
lhellickson@zoomit.com	2	1	0	1	0	0	1	0	
lherritt@gogozoom.com	1	1	0	1	1	0	0	0	
lhiatt@inity.com	1	2	0	0					
lhirpara@cancity.com	1	2	0	1	0	0	1	0	
lhirpara@cancity.com	2	1	1	1	0	0	1	0	
lhirpara@plusstrip.com	1	1	0	1					guest
lhoffis@dalttechnology.com	1	1	0	1	1	0	0	1	
lhoffis@dalttechnology.com	2	1	0	0					powder room
lhoffis@ganjaflex.com	1	2	0	1					
lhoffis@ganjaflex.com	2	1	0	1					guest
lhoffis@rantouch.com	1	1	1	1					game room
lhollack@konmatfix.com	1	2	1	1					
lhollack@konmatfix.com	2	1	0	1	0	0	1	0	
lhoneywell@domzoom.com	1	1	0	1					
lhoneywell@domzoom.com	2	2	1	0					
lhoogland@plusstrip.com	1	1	0	0	0	0	1	0	
lhoopengardner@rangreen.com	1	1	1	1	0	0	1	0	
lhudnall@kan-code.com	1	1	0	1					
lhudnall@kan-code.com	2	1	0	1					
lhudnall@opentech.com	1	1	0	1	0	0	1	1	
lhudnall@plussunin.com	1	1	0	1					
linouye@inity.com	1	2	0	0					game room
linouye@inity.com	2	1	0	0	1	1	0	1	
lisaacs@dalttechnology.com	1	1	1	0	0	0	1	0	
lisaacs@zoomit.com	1	1	0	1					
lisaacs@zoomit.com	2	1	0	1					game room
lisenhower@plexzap.com	1	2	0	0	1	0	0	0	
lisenhower@scottech.com	1	1	0	1	1	0	0	0	
lisenhower@scottech.com	2	1	1	0	1	0	0	0	
ljeanty@labdrill.com	1	2	0	1					game room
ljeanty@scotfind.com	1	2	0	1	1	0	0	0	
ljuvera@ontomedia.com	1	1	0	1					powder room
ljuvera@ontomedia.com	2	1	1	0	1	0	0	0	
lkalafatis@dambase.com	1	1	0	0					
lkalafatis@dambase.com	2	2	0	1	1	0	0	1	
lkampa@domzoom.com	1	1	0	1	0	0	1	0	
lkampa@domzoom.com	2	1	0	1	1	0	1	0	
lkampa@konmatfix.com	1	2	0	0					game room
lkaniecki@j-texon.com	1	1	0	1					
lkaniecki@j-texon.com	2	3	1	1	1	0	0	1	
lkaniecki@opentech.com	1	1	0	1	0	0	1	0	
lkaniecki@opentech.com	2	2	0	1	0	0	1	0	
lkannady@bioholding.com	1	1	0	1	0	1	0	0	
lkannady@bioholding.com	2	3	0	0					
lkannady@lexiqvolax.com	1	1	1	1					game room
lkardas@toughzap.com	1	1	0	1	0	1	0	0	
lkardas@toughzap.com	2	3	0	1					game room
lkeener@goodsilron.com	1	1	0	0					
lkeener@goodsilron.com	2	1	0	1	0	0	1	0	
lkeetch@plexzap.com	1	1	0	1	0	0	1	1	
lkeetch@plexzap.com	2	1	0	1	1	0	0	0	
lkiel@stanredtax.com	1	2	0	1	1	0	0	1	
lkippley@iselectrics.com	1	1	0	1	1	0	0	1	
lkippley@y-corporation.com	1	1	0	1	0	1	0	1	
lkippley@y-corporation.com	2	1	0	1	0	0	1	0	
lkitty@fasehatice.com	1	1	0	1	1	0	0	1	
lkitty@fasehatice.com	2	2	0	1					
lkitty@plusstrip.com	1	1	0	0	1	0	0	0	
lkitty@plusstrip.com	2	1	1	1	0	0	1	1	
lkitzman@kinnamplus.com	1	2	0	0	0	0	1	1	
lkitzman@kinnamplus.com	2	1	0	1	0	1	0	0	
lklang@scotfind.com	1	1	0	1					basement
lklimek@plussunin.com	1	1	0	1					powder room
lklusman@dambase.com	1	1	0	1	0	0	1	1	
lklusman@rundofase.com	1	2	1	1					
lklusman@rundofase.com	2	2	1	1	0	0	1	0	
lklusman@rundofase.com	3	2	0	1	0	1	0	1	
lklusman@sumace.com	1	1	0	1	0	1	0	0	
lklusman@sumace.com	2	2	1	1	0	0	1	0	
lknipp@iselectrics.com	1	1	0	1					powder room
lkohl@fasehatice.com	1	1	0	0					
lkohl@fasehatice.com	2	1	0	1	0	0	1	1	
lkohnert@doncon.com	1	1	0	1					game room
lkohnert@kan-code.com	1	1	0	1	0	0	1	1	
lkolmetz@bioholding.com	1	1	0	1	0	0	1	0	
lkolmetz@bioholding.com	2	1	0	1					game room
lkolmetz@scottech.com	1	2	0	1	1	1	0	1	
lkolmetz@scottech.com	2	2	0	0	0	0	1	0	
lkoppinger@dontechi.com	1	1	1	1	0	1	0	0	
lkoppinger@dontechi.com	2	1	0	1					
lkoppinger@mathtouch.com	1	1	0	1	1	1	0	0	
lkoppinger@mathtouch.com	2	1	0	1					
lkoppinger@plusstrip.com	1	1	0	0	0	1	0	0	
lkoppinger@plusstrip.com	2	2	0	1					guest
lkorando@fasehatice.com	1	1	1	0					
lkorando@fasehatice.com	2	1	0	1	0	1	0	1	
lkulzer@rundofase.com	1	2	0	1	0	0	1	0	
lkusko@scotfind.com	1	2	0	1					
lkusko@scotfind.com	2	1	0	1	1	0	0	0	
lkusko@xx-holding.com	1	1	0	1	1	1	0	1	
lkusko@xx-holding.com	2	1	1	1					game room
llabreche@rundofase.com	1	2	0	1					game room
llabreche@rundofase.com	2	1	1	1					powder room
llace@fasehatice.com	1	1	1	1					powder room
llace@statholdings.com	1	3	0	1	1	0	1	1	
llacovara@hatfan.com	1	2	0	1	1	0	0	0	
llacovara@rundofase.com	1	1	1	1					guest
llapage@fasehatice.com	1	2	0	1					game room
llapage@fasehatice.com	2	1	0	0	0	1	0	0	
llary@kan-code.com	1	1	0	1	1	1	0	0	
llary@kan-code.com	2	1	0	1					
llawler@dambase.com	1	1	0	1					powder room
llawler@dambase.com	2	1	0	1	1	0	0	0	
llawler@labdrill.com	1	2	0	0					game room
llayous@donquadtech.com	1	1	1	1	0	1	1	0	
llayous@donquadtech.com	2	1	0	1	0	1	0	1	
llayous@donquadtech.com	3	1	0	1	1	0	0	0	
lleto@konex.com	1	1	0	1	0	1	0	1	
lleto@konex.com	2	1	1	1	1	0	0	0	
llinahan@funholding.com	1	1	0	1					guest
llinahan@kinnamplus.com	1	2	0	1					powder room
llinahan@kinnamplus.com	2	1	0	1					
llindall@finhigh.com	1	1	0	1	1	0	0	1	
llindall@ontomedia.com	1	1	0	1	1	1	0	0	
llindall@ontomedia.com	2	1	0	1	1	0	0	1	
llindall@ontomedia.com	3	3	0	0	1	0	0	0	
lliukko@bioholding.com	1	1	0	1	0	1	0	1	
llizama@faxquote.com	1	1	0	1					
llizama@faxquote.com	2	1	1	1	0	1	0	0	
llizama@gogozoom.com	1	1	0	1					game room
lloader@finjob.com	1	1	0	1	1	0	0	1	
llother@opentech.com	1	1	1	1	1	0	1	0	
llother@opentech.com	2	1	0	0					
llother@scotfind.com	1	1	0	1	0	1	1	0	
lluczki@sumace.com	1	3	1	1	0	0	1	1	
llueckenbach@year-job.com	1	1	0	1	0	0	1	1	
llukasik@plexzap.com	1	1	0	1	1	0	1	1	
llukasik@plexzap.com	2	1	0	1	0	0	1	0	
llukasik@rantouch.com	1	1	1	1	1	1	0	0	
llukasik@rantouch.com	2	1	0	0	1	0	1	0	
llungren@golddex.com	1	1	1	1					
llungren@golddex.com	2	1	0	1	1	0	0	0	
llungren@sonron.com	1	1	0	1	1	0	0	0	
llungren@sonron.com	2	1	1	1	0	1	0	0	
lmaclead@funholding.com	1	1	0	1					
lmaclead@funholding.com	2	1	0	1					
lmadarang@konex.com	1	2	0	1	1	0	1	1	
lmaillard@condax.com	1	3	0	1	1	0	0	1	
lmaillard@donware.com	1	2	0	1	1	0	1	0	
lmaillard@donware.com	2	2	0	1	1	0	1	1	
lmaillard@zathunicon.com	1	1	0	1	0	1	1	0	
lmaillard@zathunicon.com	2	3	0	1					game room
lmaillard@zathunicon.com	3	2	0	1	0	0	1	0	
lmaillard@zathunicon.com	4	1	1	1	0	1	0	0	
lmalet@j-texon.com	1	1	0	0					
lmalet@j-texon.com	2	1	0	1	0	0	1	1	
lmallett@zoomit.com	1	1	0	1	0	0	1	0	
lmallett@zoomit.com	2	1	0	1	0	1	1	0	
lmalvin@plexzap.com	1	1	0	0	1	0	0	1	
lmalvin@plexzap.com	2	2	0	1	1	0	0	0	
lmalvin@plexzap.com	3	1	0	1	1	0	0	0	
lmanno@xx-zobam.com	1	1	0	1	1	0	0	0	
lmanno@xx-zobam.com	2	1	0	1					
lmartabano@inity.com	1	2	0	0	0	1	0	1	
lmartabano@inity.com	2	1	0	1	1	0	0	0	
lmartabano@inity.com	3	1	0	1					guest
lmartabano@inity.com	4	1	0	1	1	0	0	0	
lmastella@rantouch.com	1	2	0	1	0	1	0	0	
lmastella@rantouch.com	2	1	0	1	0	1	0	1	
lmatuszak@lexiqvolax.com	1	1	0	0	0	0	1	0	
lmatuszak@lexiqvolax.com	2	1	0	1	1	1	0	0	
lmauson@hatfan.com	1	1	0	1					
lmauson@hatfan.com	2	1	0	1	1	0	1	0	
lmaybury@toughzap.com	1	3	0	1					guest
lmaynerich@iselectrics.com	1	1	0	0					powder room
lmaynerich@iselectrics.com	2	1	0	1	1	1	0	0	
lmcdoniel@dambase.com	1	2	0	1	1	0	0	1	
lmclaird@funholding.com	1	2	0	1	0	0	1	0	
lmclaird@funholding.com	2	1	0	1					game room
lmconnell@y-corporation.com	1	1	0	1					guest
lmconnell@y-corporation.com	2	2	0	0					game room
lmcrae@yearin.com	1	1	0	0					powder room
lmeisel@j-texon.com	1	1	0	1	0	1	1	0	
lmeisel@mathtouch.com	1	2	0	0	0	1	0	0	
lmeisel@mathtouch.com	2	2	1	1	1	0	0	0	
lmelnyk@bioplex.com	1	1	0	1	1	0	0	1	
lmelnyk@bioplex.com	2	2	0	1	0	0	1	0	
lmelnyk@bioplex.com	3	1	1	0	1	1	0	0	
lmelnyk@bioplex.com	4	1	0	1					basement
lmelnyk@zathunicon.com	1	1	0	1	0	1	1	0	
lmenter@dontechi.com	1	1	0	1					game room
lmenter@dontechi.com	2	1	0	1	1	1	0	0	
lmenter@hottechi.com	1	1	0	0	1	1	0	1	
lmenter@y-corporation.com	1	2	1	1	0	1	0	1	
lmerced@kinnamplus.com	1	1	0	1	0	1	0	0	
lmerced@nam-zim.com	1	2	0	1	0	0	1	1	
lmerced@nam-zim.com	2	1	0	1	0	1	1	0	
lmerced@opentech.com	1	2	0	1					
lmerced@opentech.com	2	2	0	1	0	1	0	0	
lmeteer@opentech.com	1	1	0	0					guest
lmiro@zoomit.com	1	1	0	1	0	0	1	0	
lmiro@zoomit.com	2	1	1	1	0	0	1	1	
lmodzelewski@ron-tech.com	1	1	0	1	0	1	0	1	
lmodzelewski@sunnamplex.com	1	1	1	1	1	0	0	0	
lmodzelewski@sunnamplex.com	2	1	0	1	1	0	1	0	
lmodzelewski@sunnamplex.com	3	1	0	1					powder room
lmonarrez@sumace.com	1	1	0	1	0	0	1	0	
lmonterrubio@isdom.com	1	1	0	1					
lmotley@isdom.com	1	3	0	1	0	0	1	1	
lmotley@isdom.com	2	3	0	1	0	1	0	0	
lmugnolo@hottechi.com	1	2	0	1	0	1	0	1	
lmugnolo@hottechi.com	2	2	1	1	1	0	1	0	
lmugnolo@mathtouch.com	1	1	0	0	1	1	0	0	
lmugnolo@mathtouch.com	2	2	0	1	1	1	0	0	
lmulqueen@cancity.com	1	2	1	1	0	1	0	1	
lmunis@newex.com	1	2	0	1	1	0	0	0	
lmunns@dambase.com	1	1	0	1	1	0	0	1	
lmunns@year-job.com	1	1	0	1					game room
lmyricks@dalttechnology.com	1	1	0	1	0	0	1	1	
lmyricks@ganjaflex.com	1	1	0	1	1	0	1	0	
lmyricks@ganjaflex.com	2	3	1	0	0	1	0	1	
lmyricks@ganjaflex.com	3	3	0	1	0	0	1	0	
lmyricks@ganjaflex.com	4	1	0	1	0	1	1	0	
lmyricks@konmatfix.com	1	2	0	1	1	0	0	0	
lnabours@treequote.com	1	1	0	1	1	0	0	1	
lnewville@stanredtax.com	1	3	1	0					
logg@kan-code.com	1	1	0	1	1	0	0	1	
lohms@kinnamplus.com	1	1	0	1					
lohms@kinnamplus.com	2	1	1	0					
lohms@scotfind.com	1	2	1	1	1	1	0	1	
loldroyd@golddex.com	1	2	0	0					
loldroyd@golddex.com	2	2	1	1					
lonofrio@lexiqvolax.com	1	1	1	1	0	0	1	0	
lostolaza@rundofase.com	1	2	0	1					
lostolaza@rundofase.com	2	1	0	1					game room
lpaa@fasehatice.com	1	1	0	1	1	1	0	1	
lpadilla@donquadtech.com	1	1	0	1	0	0	1	1	
lpalaia@gogozoom.com	1	1	0	1	0	1	0	1	
lpalaspas@bioholding.com	1	1	0	1	1	0	1	0	
lpalaspas@zoomit.com	1	2	0	1	1	0	0	1	
lpalaspas@zoomit.com	2	1	0	1	0	1	1	0	
lparlato@rangreen.com	1	2	0	1	1	0	0	1	
lparlato@scottech.com	1	1	0	1	0	1	1	0	
lparlato@scottech.com	2	2	0	1					
lparlato@y-corporation.com	1	2	0	1	0	0	1	0	
lpaskin@dambase.com	1	1	0	1	0	0	1	1	
lpaskin@dambase.com	2	1	0	1					powder room
lpaulas@codehow.com	1	1	0	1	0	1	0	0	
lpaulas@isdom.com	1	1	0	1	1	0	0	1	
lpaulas@yearin.com	1	1	1	1					powder room
lpawlowicz@lexiqvolax.com	1	3	0	1	0	0	1	0	
lpawlowicz@xx-holding.com	1	1	1	1	0	1	0	1	
lpawlowicz@xx-holding.com	2	1	1	1					game room
lpelkowski@zumgoity.com	1	1	0	0	0	1	1	0	
lperez@labdrill.com	1	1	0	1					guest
lpinilla@funholding.com	1	1	1	1					
lpolidori@mathtouch.com	1	1	0	0	0	1	0	0	
lpolidori@mathtouch.com	2	3	1	1	0	1	0	1	
lpolidori@xx-zobam.com	1	2	1	1					
lpolidori@xx-zobam.com	2	2	1	0	0	1	0	0	
lpoquette@conecom.com	1	1	1	1	1	0	0	0	
lpoquette@j-texon.com	1	1	1	1	1	0	0	0	
lpoquette@j-texon.com	2	1	0	1	0	1	0	0	
lpoquette@xx-zobam.com	1	1	0	1	0	1	0	0	
lragel@newex.com	1	1	0	1					
lragel@newex.com	2	2	1	1	0	0	1	1	
lrantanen@stanredtax.com	1	1	0	0	1	1	0	1	
lreiber@ron-tech.com	1	1	0	1	1	0	0	1	
lreiber@ron-tech.com	2	1	0	1	1	0	0	0	
lreitler@doncon.com	1	1	0	0	0	1	1	1	
lreitler@doncon.com	2	2	0	1	1	0	0	0	
lreitler@hatfan.com	1	3	0	1	0	1	1	0	
lreitler@openlane.com	1	3	0	1	0	0	1	1	
lrentfro@yearin.com	1	1	0	1	1	0	0	1	
lrhoden@ganjaflex.com	1	1	0	1	1	1	0	1	
lrhoden@ganjaflex.com	2	1	0	0	0	0	1	0	
lrim@golddex.com	1	1	0	1	0	0	1	0	
lrochin@statholdings.com	1	1	0	1					
lrowling@xx-zobam.com	1	1	0	1	0	1	0	0	
lrowling@xx-zobam.com	2	1	0	1	0	0	1	0	
lryser@donware.com	1	2	0	1	1	1	0	1	
lryser@donware.com	2	1	0	1					guest
lryser@donware.com	3	1	0	1					
lryser@donware.com	4	2	0	0					basement
lryser@donware.com	5	1	0	1	0	0	1	0	
lryser@faxquote.com	1	1	0	0	1	1	0	0	
lryser@faxquote.com	2	2	0	1					guest
lsahagun@inity.com	1	2	1	1	0	0	1	1	
lsahagun@year-job.com	1	1	0	0					powder room
lsama@betatech.com	1	1	0	1					
lsama@betatech.com	2	1	0	1	0	0	1	1	
lsama@betatech.com	3	2	0	0					basement
lsamara@lexiqvolax.com	1	1	0	0	0	1	1	0	
lsamara@lexiqvolax.com	2	2	0	1	1	0	1	0	
lsamu@blackzim.com	1	1	1	0					game room
lsarao@hottechi.com	1	1	0	1	0	1	1	0	
lsarao@hottechi.com	2	1	0	0	0	1	0	1	
lsaras@donquadtech.com	1	1	1	1					game room
lsaras@donquadtech.com	2	1	1	1					powder room
lsaras@donquadtech.com	3	2	0	1					
lsaras@donquadtech.com	4	1	0	1	1	1	0	1	
lsaulter@iselectrics.com	1	1	1	1	0	0	1	1	
lsaulter@konmatfix.com	1	1	0	1	1	1	0	0	
lsawchuk@opentech.com	1	1	0	1	0	1	0	0	
lsaylors@singletechno.com	1	1	0	0	1	0	0	0	
lsaylors@singletechno.com	2	1	0	0	0	1	0	0	
lschirpke@zencorporation.com	1	1	0	1	0	0	1	0	
lschmaltz@finjob.com	1	1	0	1	0	0	1	0	
lschmaltz@j-texon.com	1	1	0	1	1	0	0	1	
lschmaltz@newex.com	1	1	0	1	0	0	1	0	
lschmaltz@newex.com	2	1	0	1	0	0	1	0	
lschmaltz@newex.com	3	1	0	0	0	1	0	0	
lschmaltz@newex.com	4	2	0	1					
lscipione@zoomit.com	1	1	0	1	0	1	0	0	
lscipione@zoomit.com	2	1	0	1	0	1	0	0	
lseewald@iselectrics.com	1	2	1	1	1	0	0	0	
lsemidey@xx-holding.com	1	1	1	1	0	1	0	1	
lsengbusch@streethex.com	1	1	0	0	1	0	0	0	
lsengbusch@streethex.com	2	1	0	1	1	0	0	0	
lsergi@openlane.com	1	1	0	1	0	1	0	0	
lshadrick@codehow.com	1	2	0	1	0	1	0	0	
lshadrick@sunnamplex.com	1	1	0	0	1	0	0	1	
lshadrick@sunnamplex.com	2	1	0	1					powder room
lshields@golddex.com	1	1	0	1	0	1	0	0	
lshields@plusstrip.com	1	1	0	1	1	0	1	0	
lshin@codehow.com	1	1	0	0	1	0	0	1	
lshin@codehow.com	2	1	1	1	0	0	1	0	
lsimilton@hottechi.com	1	3	0	1	0	1	0	0	
lsimilton@yearin.com	1	2	0	1	1	1	0	0	
lskulski@plexzap.com	1	2	0	1	1	0	0	1	
lskulski@plexzap.com	2	2	0	1	1	1	0	0	
lskulski@zotware.com	1	3	1	1	1	0	1	0	
lskursky@ganjaflex.com	1	1	0	1					
lskursky@statholdings.com	1	1	1	1	1	0	1	0	
lslusarski@zotware.com	1	1	0	1	0	1	0	0	
lspringe@finjob.com	1	1	0	1	1	0	0	1	
